timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591281823498,7598,Submit answer,200,,Thread Group 1-23,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7598,0,94
1591281825048,6049,Submit answer,200,,Thread Group 1-8,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,6049,0,148
1591281826493,4661,Submit answer,200,,Thread Group 1-157,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,4661,0,87
1591281822242,8951,Submit answer,200,,Thread Group 1-204,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8951,0,69
1591281812820,18421,Submit answer,200,,Thread Group 1-150,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,18421,0,88
1591281822406,8865,Submit answer,200,,Thread Group 1-210,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8865,0,69
1591281819086,12262,Submit answer,200,,Thread Group 1-179,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,12262,0,83
1591281823939,7428,Submit answer,200,,Thread Group 1-240,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7428,0,92
1591281814489,16881,Submit answer,200,,Thread Group 1-292,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,16881,0,102
1591281823947,7527,Submit answer,200,,Thread Group 1-82,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7527,0,131
1591281818097,13397,Submit answer,200,,Thread Group 1-48,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13397,0,111
1591281824078,7422,Submit answer,200,,Thread Group 1-161,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7422,0,140
1591281820973,10535,Submit answer,200,,Thread Group 1-253,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10535,0,76
1591281825560,5951,Submit answer,200,,Thread Group 1-180,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5951,0,76
1591281818120,13487,Submit answer,200,,Thread Group 1-66,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13487,0,115
1591281825690,5920,Submit answer,200,,Thread Group 1-287,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5920,0,101
1591281819331,12291,Submit answer,200,,Thread Group 1-194,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,12291,0,80
1591281825803,5841,Submit answer,200,,Thread Group 1-78,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5841,0,84
1591281824219,7537,Submit answer,200,,Thread Group 1-68,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7537,0,192
1591281822969,8792,Submit answer,200,,Thread Group 1-142,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8792,0,120
1591281818365,13397,Submit answer,200,,Thread Group 1-19,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13397,0,103
1591281823068,8736,Submit answer,200,,Thread Group 1-112,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8736,0,124
1591281823174,8696,Submit answer,200,,Thread Group 1-165,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8696,0,120
1591281821616,10260,Submit answer,200,,Thread Group 1-220,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10260,0,75
1591281818471,13408,Submit answer,200,,Thread Group 1-151,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13408,0,89
1591281823226,8673,Submit answer,200,,Thread Group 1-222,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8673,0,108
1591281823377,8606,Submit answer,200,,Thread Group 1-17,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8606,0,86
1591281818668,13323,Submit answer,200,,Thread Group 1-84,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13323,0,77
1591281821807,10204,Submit answer,200,,Thread Group 1-72,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10204,0,84
1591281819998,12126,Submit answer,200,,Thread Group 1-221,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,12126,0,89
1591281826375,5800,Submit answer,200,,Thread Group 1-279,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5800,0,111
1591281823441,8832,Submit answer,200,,Thread Group 1-175,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8832,0,135
1591281826418,5900,Submit answer,200,,Thread Group 1-41,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5900,0,81
1591281827869,4462,Submit answer,200,,Thread Group 1-141,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,4462,0,213
1591281825199,7226,Submit answer,200,,Thread Group 1-54,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7226,0,90
1591281822222,10216,Submit answer,200,,Thread Group 1-188,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10216,0,84
1591281822373,10101,Submit answer,200,,Thread Group 1-42,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10101,0,58
1591281823757,8741,Submit answer,200,,Thread Group 1-122,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8741,0,119
1591281826596,5950,Submit answer,200,,Thread Group 1-169,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5950,0,90
1591281823771,8797,Submit answer,200,,Thread Group 1-59,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8797,0,119
1591281823790,8786,Submit answer,200,,Thread Group 1-185,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8786,0,126
1591281820578,12053,Submit answer,200,,Thread Group 1-163,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,12053,0,68
1591281822600,10064,Submit answer,200,,Thread Group 1-274,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10064,0,67
1591281825379,7312,Submit answer,200,,Thread Group 1-195,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7312,0,124
1591281825402,7312,Submit answer,200,,Thread Group 1-156,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7312,0,108
1591281823927,8788,Submit answer,200,,Thread Group 1-113,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8788,0,104
1591281825462,7308,Submit answer,200,,Thread Group 1-123,,true,,454,898,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7308,0,114
1591281826847,5928,Submit answer,200,,Thread Group 1-75,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,5928,0,90
1591281823963,8813,Submit answer,200,,Thread Group 1-105,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8813,0,115
1591281820855,11950,Submit answer,200,,Thread Group 1-51,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11950,0,84
1591281820913,11892,Submit answer,200,,Thread Group 1-9,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,11892,0,79
1591281824067,8749,Submit answer,200,,Thread Group 1-37,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8749,0,114
1591281819148,13694,Submit answer,200,,Thread Group 1-79,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,13694,0,74
1591281824012,8843,Submit answer,200,,Thread Group 1-258,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8843,0,119
1591281825610,7309,Submit answer,200,,Thread Group 1-145,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,7309,0,72
1591281824177,8824,Submit answer,200,,Thread Group 1-255,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8824,0,193
1591281824131,8878,Submit answer,200,,Thread Group 1-81,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,8878,0,190
1591281822877,10198,Submit answer,200,,Thread Group 1-257,,true,,454,899,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8846/submit,10198,0,110
